state,name,MME,transaction_year,fips
GA,jefferson,4015112.9525,2008,13163
GA,glynn,29123340.7165875,2013,13127
GA,glynn,27630987.3850875,2014,13127
GA,clayton,32396618.580175,2006,13063
GA,clayton,37906067.757162504,2007,13063
GA,clayton,47524096.2295625,2008,13063
GA,clayton,52831249.533525,2009,13063
GA,clayton,68739140.4447375,2010,13063
GA,clayton,72894582.37905,2011,13063
GA,clayton,56634848.8715625,2012,13063
GA,clayton,49879847.7488625,2013,13063
GA,forsyth,23957384.936725,2006,13117
GA,forsyth,30948632.09045,2007,13117
GA,forsyth,35995204.098225,2008,13117
GA,forsyth,49880475.63795,2009,13117
GA,forsyth,54339267.00045,2010,13117
GA,forsyth,60906756.30045,2011,13117
GA,forsyth,60970056.7993125,2012,13117
GA,forsyth,57738452.990325004,2013,13117
GA,forsyth,57233726.2851,2014,13117
GA,wilkinson,4265498.790225,2013,13319
GA,wilkinson,4299640.725,2014,13319
GA,bibb,92996269.17225,2007,13021
GA,bibb,107142795.789675,2009,13021
GA,dawson,9113889.742,2006,13085
GA,dawson,9981246.938725,2007,13085
GA,dawson,11166885.1972,2008,13085
GA,dawson,12036023.3756625,2009,13085
GA,clarke,72299252.4075,2014,13059
GA,greene,5677711.5668625,2008,13133
GA,early,977284.0125000001,2006,13099
GA,early,1406139.8797250001,2007,13099
GA,early,1673130.4920375,2008,13099
GA,early,1689551.8240875,2009,13099
GA,carroll,57216392.748975,2007,13045
GA,carroll,59909567.94235,2008,13045
GA,troup,11997343.8816125,2006,13285
GA,troup,15024857.4273625,2008,13285
GA,troup,17585755.9518,2009,13285
GA,troup,19121585.2486125,2010,13285
GA,troup,22086064.13475,2011,13285
GA,troup,23623605.5055,2012,13285
GA,troup,22916481.67575,2013,13285
GA,cherokee,49556168.8677875,2007,13057
GA,cherokee,57127156.0197,2008,13057
GA,cherokee,65422610.9576625,2009,13057
GA,cherokee,78291603.8573625,2010,13057
GA,cherokee,95511738.2042625,2011,13057
GA,cherokee,76788871.2571875,2012,13057
GA,cherokee,64310757.8749125,2013,13057
GA,cherokee,66618132.410625,2014,13057
GA,pickens,14386013.19975,2010,13227
GA,pickens,18757105.6540875,2012,13227
GA,pickens,17171802.3713625,2013,13227
GA,pickens,17757871.680225,2014,13227
GA,coweta,25367854.0582125,2007,13077
GA,coweta,29889180.7380375,2008,13077
GA,coweta,35730169.0172625,2009,13077
GA,polk,26746419.61545,2009,13233
GA,polk,30534959.8275,2014,13233
GA,lanier,2107301.1,2010,13173
GA,chatham,100828598.8115625,2013,13051
GA,chatham,106268427.2260125,2014,13051
GA,brooks,3331259.8775,2006,13027
GA,brooks,4163508.4325,2007,13027
GA,brooks,4189163.85,2008,13027
GA,brooks,7053685.275,2009,13027
GA,pulaski,3747845.5963625,2006,13235
GA,pulaski,3977503.6693625,2007,13235
GA,walton,21429869.163725,2006,13297
GA,walton,24828965.544225,2007,13297
GA,walton,31103256.2773625,2008,13297
GA,dougherty,15793530.142725,2006,13095
GA,dougherty,21441143.043825,2009,13095
GA,paulding,20442622.767500002,2006,13223
GA,paulding,32480488.006725002,2008,13223
GA,paulding,38467713.7613625,2009,13223
GA,bulloch,9142968.8175,2006,13031
GA,bulloch,11395457.2825875,2007,13031
GA,bulloch,13594546.502037501,2008,13031
GA,bulloch,14044985.1347625,2009,13031
GA,bulloch,17496389.6674875,2010,13031
GA,bulloch,19008799.621125,2011,13031
GA,bulloch,19663868.4952125,2012,13031
GA,bulloch,20321278.357725002,2013,13031
GA,bulloch,21048209.692725,2014,13031
GA,dekalb,95526276.8911505,2009,13089
GA,laurens,30345061.3858875,2011,13175
GA,henry,38099474.42395,2006,13151
GA,henry,44746249.56775,2007,13151
GA,henry,47665331.42065,2008,13151
GA,henry,57437355.8301,2009,13151
GA,henry,69317594.3140875,2010,13151
GA,henry,81268120.8572625,2011,13151
GA,henry,76425762.5008875,2012,13151
GA,henry,74163383.476125,2013,13151
GA,henry,73511185.00875,2014,13151
GA,walker,18496788.784,2007,13295
GA,walton,46575024.4852125,2012,13297
GA,walton,40180447.360875,2013,13297
GA,upson,14151401.8425,2014,13293
GA,laurens,19345904.7525,2006,13175
GA,laurens,22187027.2059,2007,13175
GA,laurens,24830156.796575,2008,13175
GA,laurens,23876540.5033875,2009,13175
GA,bryan,15054920.049972,2010,13029
GA,bryan,16552087.7546625,2011,13029
GA,bryan,18906509.7870375,2012,13029
GA,bryan,19934119.223175,2013,13029
GA,bryan,18500349.2775,2014,13029
GA,carroll,68784518.4040875,2009,13045
GA,carroll,72589862.48295,2010,13045
GA,carroll,76242108.36045,2011,13045
GA,carroll,76367875.8486,2012,13045
GA,screven,1694043.2345,2006,13251
GA,screven,2250655.887,2007,13251
GA,screven,2730987.2925,2008,13251
GA,screven,2651177.325,2009,13251
GA,screven,2690670.825,2010,13251
GA,screven,3106667.4825,2011,13251
GA,screven,2996124.7465875,2012,13251
GA,screven,3113916.7875,2013,13251
GA,screven,3444701.1788625,2014,13251
GA,jenkins,2176268.34,2006,13165
GA,jenkins,2288014.9275,2008,13165
GA,jenkins,1956242.4375,2009,13165
GA,jenkins,2219409.5475,2010,13165
GA,jenkins,3518026.125,2013,13165
GA,candler,2381031.708,2006,13043
GA,candler,2504671.1235,2007,13043
GA,candler,2798772.45,2008,13043
GA,candler,3462395.1375,2009,13043
GA,candler,4175891.3325,2010,13043
GA,candler,4344251.055,2011,13043
GA,candler,5327473.5,2012,13043
GA,candler,5332004.0625,2013,13043
GA,chatham,51483389.812412,2006,13051
GA,chatham,69363627.8844,2009,13051
GA,chatham,101177356.9192875,2012,13051
GA,tattnall,7541809.704,2007,13267
GA,tattnall,9867353.9775,2008,13267
GA,tattnall,10431822.375,2009,13267
GA,tattnall,10448773.053862501,2010,13267
GA,tattnall,10693074.4125,2011,13267
GA,tattnall,10846670.1825,2012,13267
GA,tattnall,10909454.025,2013,13267
GA,tattnall,11491862.2538625,2014,13267
GA,meriwether,3007445.755,2006,13199
GA,meriwether,4424354.165,2007,13199
GA,meriwether,4717756.1225000005,2008,13199
GA,meriwether,5005156.2825,2009,13199
GA,meriwether,5199873.6075,2010,13199
GA,meriwether,6126191.2425,2011,13199
GA,meriwether,6432641.88,2012,13199
GA,meriwether,6204009.465,2013,13199
GA,meriwether,6154644.1125,2014,13199
GA,charlton,1999955.25285,2006,13049
GA,charlton,1929433.845975,2007,13049
GA,charlton,1923450.9072375,2008,13049
GA,charlton,2423367.526125,2009,13049
GA,charlton,5011191.7125,2010,13049
GA,charlton,5217764.1131625,2011,13049
GA,charlton,4912859.858625,2012,13049
GA,charlton,4541676.525,2014,13049
GA,johnson,1587304.7175,2006,13167
GA,johnson,2149062.204,2007,13167
GA,johnson,1680028.2975,2009,13167
GA,johnson,2312711.9925,2011,13167
GA,johnson,2295079.6575,2012,13167
GA,johnson,2126280.5963625,2013,13167
GA,johnson,2208207.3,2014,13167
GA,clinch,2768719.646,2007,13065
GA,clinch,3073611.9338625,2008,13065
GA,clinch,3828984.9375,2010,13065
GA,clinch,4569377.8913625,2012,13065
GA,clinch,4470484.425,2014,13065
GA,greene,3760173.4017250002,2006,13133
GA,greene,6041759.100225,2009,13133
GA,greene,6860349.4538625,2010,13133
GA,greene,8777590.740675,2011,13133
GA,greene,9384056.2995375,2012,13133
GA,greene,11896028.7713625,2014,13133
GA,mitchell,3723914.6877125003,2007,13205
GA,jefferson,4543014.69,2009,13163
GA,telfair,6328326.1661625,2006,13271
GA,telfair,5755375.1625,2007,13271
GA,telfair,6236535.607725,2008,13271
GA,telfair,6765563.2275,2009,13271
GA,telfair,12469471.2038625,2010,13271
GA,telfair,15090633.2588625,2011,13271
GA,telfair,9808382.8238625,2012,13271
GA,telfair,8857113.8140875,2013,13271
GA,marion,473183.47500000003,2007,13197
GA,whitfield,21128202.9145875,2006,13313
GA,whitfield,23781016.9390875,2007,13313
GA,terrell,678599.25,2006,13273
GA,terrell,618029.13,2007,13273
GA,terrell,620454.9375,2008,13273
GA,terrell,1015421.0625,2009,13273
GA,glynn,23975928.381,2006,13127
GA,glynn,29942031.5843625,2007,13127
GA,glynn,30445145.63645,2008,13127
GA,glynn,37156539.6310875,2009,13127
GA,franklin,13745249.1438625,2006,13119
GA,franklin,16023996.53,2007,13119
GA,franklin,17554709.4425,2008,13119
GA,franklin,19575414.66,2009,13119
GA,franklin,22616382.885,2010,13119
GA,franklin,26361327.77295,2011,13119
GA,franklin,26077357.147725,2012,13119
GA,franklin,27083120.970225,2013,13119
GA,franklin,24817093.7625,2014,13119
GA,richmond,52963103.7880875,2007,13245
GA,richmond,76296475.875,2010,13245
GA,stephens,17370255.829925,2006,13257
GA,stephens,21323135.7489375,2007,13257
GA,stephens,24144739.6259375,2008,13257
GA,chattooga,11867564.648175,2009,13055
GA,chattooga,12903402.9975,2010,13055
GA,chattooga,15202959.4425,2012,13055
GA,chattooga,14266922.955,2013,13055
GA,chattooga,15196145.4788625,2014,13055
GA,white,5848240.159225,2006,13311
GA,white,6409678.7753125,2007,13311
GA,white,7328418.1590875,2008,13311
GA,white,9208566.6863625,2009,13311
GA,white,11839784.9663625,2010,13311
GA,white,15113643.8888625,2011,13311
GA,white,17538643.935225,2012,13311
GA,white,16462092.8365875,2013,13311
GA,white,16197758.0625,2014,13311
GA,morgan,3380092.9247250003,2007,13211
GA,morgan,3776796.8145,2008,13211
GA,morgan,4755486.1425,2009,13211
GA,pierce,5856794.2403625,2007,13229
GA,pierce,5750465.697,2008,13229
GA,douglas,42464163.0231625,2007,13097
GA,douglas,51643546.390575,2008,13097
GA,douglas,65538340.1595375,2009,13097
GA,union,9049162.5938625,2010,13291
GA,union,9578832.8325,2011,13291
GA,union,10060842.3115875,2012,13291
GA,union,9596103.93,2013,13291
GA,union,9959312.7075,2014,13291
GA,brantley,4096568.688,2006,13025
GA,brantley,3927290.616,2007,13025
GA,brantley,5551104.7125,2008,13025
GA,brantley,7329873.45,2009,13025
GA,paulding,42972632.79,2012,13223
GA,paulding,41084142.6759,2013,13223
GA,paulding,39539794.41,2014,13223
GA,chatham,97258419.108375,2011,13051
GA,fayette,22585723.255711,2006,13113
GA,fayette,24899117.8708395,2007,13113
GA,fayette,26421209.4834275,2008,13113
GA,fayette,29384426.5699125,2009,13113
GA,muscogee,45567906.15135,2006,13215
GA,muscogee,54518625.1790625,2007,13215
GA,muscogee,59566275.748175,2008,13215
GA,muscogee,67735928.07945,2009,13215
GA,sumter,4216249.3845,2006,13261
GA,sumter,4441905.356625,2007,13261
GA,sumter,4738269.3652625,2008,13261
GA,sumter,5020385.745,2009,13261
GA,dekalb,132543910.19535,2011,13089
GA,dekalb,129325945.93916251,2012,13089
GA,dekalb,122739901.57736251,2013,13089
GA,dekalb,126305273.311125,2014,13089
GA,chatham,56547168.2622,2007,13051
GA,pickens,9068141.3145,2006,13227
GA,pickens,11554593.9425375,2007,13227
GA,pickens,12617477.445525,2008,13227
GA,pickens,12945241.211775,2009,13227
GA,carroll,73939287.04905,2013,13045
GA,carroll,70775743.7097375,2014,13045
GA,effingham,10937004.952725,2010,13103
GA,effingham,13749980.9025,2012,13103
GA,effingham,16838199.7125,2014,13103
GA,worth,2490989.624225,2006,13321
GA,mcintosh,8524610.6625,2013,13191
GA,mcintosh,6171334.635,2014,13191
GA,berrien,5825914.7775,2013,13019
GA,houston,38336084.590175,2007,13153
GA,upson,7054698.06295,2006,13293
GA,newton,15173728.5282625,2006,13217
GA,newton,18238111.5746875,2007,13217
GA,clarke,39075025.614975,2006,13059
GA,spalding,19949463.539,2006,13255
GA,spalding,21725585.4644,2007,13255
GA,ware,21530771.1105,2007,13299
GA,douglas,35668308.37245,2006,13097
GA,catoosa,18045529.8588625,2006,13047
GA,oconee,3201630.478,2006,13219
GA,oconee,3983726.0045000003,2007,13219
GA,habersham,11947394.46645,2006,13137
GA,gilmer,10316900.070725,2006,13123
GA,lowndes,19503797.543362502,2006,13185
GA,gordon,13377658.454,2006,13129
GA,clarke,49640897.014825,2007,13059
GA,morgan,3131258.1865,2006,13211
GA,gordon,16469490.4185,2007,13129
GA,gordon,18083902.2375,2008,13129
GA,gordon,19383151.5375,2009,13129
GA,gordon,25085698.215,2010,13129
GA,gordon,25961393.7525,2011,13129
GA,gordon,24085919.7420375,2012,13129
GA,gordon,26737536.255,2013,13129
GA,gordon,25958233.9538625,2014,13129
GA,miller,1104382.1625,2006,13201
GA,miller,1238463.4875,2007,13201
GA,miller,1216101.6375,2008,13201
GA,pike,1817858.8875,2006,13231
GA,pike,1680244.425,2007,13231
GA,pike,1470806.19,2008,13231
GA,pike,1589632.875,2009,13231
GA,union,5010636.5705,2006,13291
GA,walton,51849073.95045,2011,13297
GA,spalding,23327174.8574375,2008,13255
GA,spalding,24635156.2856625,2009,13255
GA,spalding,29808025.8361125,2010,13255
GA,spalding,34964844.8185875,2011,13255
GA,stephens,26117963.7277125,2009,13257
GA,stephens,29060259.95295,2010,13257
GA,stephens,36984316.673175,2011,13257
GA,stephens,30555698.0679375,2012,13257
GA,stephens,28445195.4263625,2013,13257
GA,stephens,30545116.05795,2014,13257
GA,mcduffie,6269448.0675,2006,13189
GA,mcduffie,7068979.1335,2007,13189
GA,mcduffie,8671298.679,2008,13189
GA,mcduffie,9201833.55,2009,13189
GA,mcduffie,10368569.4375,2010,13189
GA,mcduffie,12099453.3825,2011,13189
GA,mcduffie,12336664.230225,2012,13189
GA,mcduffie,12521568.4875,2013,13189
GA,mcduffie,12827167.4965875,2014,13189
GA,fannin,16654214.2165875,2013,13111
GA,fannin,16552681.3125,2014,13111
GA,rockdale,38596185.2595375,2010,13247
GA,rockdale,45408821.7565875,2011,13247
GA,rockdale,47474357.702700004,2012,13247
GA,rockdale,44482963.9785,2013,13247
GA,rockdale,45282977.9520375,2014,13247
GA,jones,2561929.3990875,2006,13169
GA,jones,3099803.6765875,2007,13169
GA,jones,4622041.185225,2008,13169
GA,banks,4608204.394,2008,13011
GA,banks,5330374.6125,2009,13011
GA,jeffdavis,7297303.463175,2010,13161
GA,lowndes,30144940.6889,2008,13185
GA,glynn,49909245.352725,2011,13127
GA,glynn,35024365.4184,2012,13127
GA,camden,23295820.1863125,2006,13039
GA,camden,27123662.692725,2007,13039
GA,camden,21629209.99295,2008,13039
GA,camden,17097381.681450002,2009,13039
GA,camden,22329718.6181625,2011,13039
GA,camden,23491387.02,2012,13039
GA,camden,24671132.3625,2013,13039
GA,camden,23586522.9525,2014,13039
GA,dade,4147432.0285,2006,13083
GA,dade,5373264.5055,2007,13083
GA,dade,6268744.413,2008,13083
GA,dade,7035614.8575,2009,13083
GA,houston,44372729.2270875,2008,13153
GA,coweta,38547271.26795,2010,13077
GA,coweta,60897485.9145375,2011,13077
GA,coweta,45993177.9574875,2012,13077
GA,coweta,40096876.066125,2013,13077
GA,muscogee,77511309.4683375,2010,13215
GA,muscogee,103054228.024275,2012,13215
GA,muscogee,87402190.771125,2013,13215
GA,barrow,32373896.325225,2014,13013
GA,bleckley,4733628.8985,2006,13023
GA,bleckley,5675433.5103625,2007,13023
GA,bleckley,6134172.832725,2008,13023
GA,douglas,80424546.9427125,2010,13097
GA,douglas,98136652.793175,2011,13097
GA,douglas,69248346.3299625,2012,13097
GA,douglas,59045495.08995,2013,13097
GA,douglas,61438605.5740875,2014,13097
GA,columbia,23295673.778225,2006,13073
GA,columbia,27719129.92,2007,13073
GA,columbia,30271821.308675,2008,13073
GA,columbia,39526481.7940875,2010,13073
GA,columbia,49392388.956225,2011,13073
GA,columbia,49552692.6376875,2012,13073
GA,columbia,50853920.118375,2013,13073
GA,columbia,35479435.3022625,2009,13073
GA,columbia,54104624.079525,2014,13073
GA,fayette,30666522.03465,2010,13113
GA,fayette,34934538.292725,2011,13113
GA,fayette,35796527.4190875,2012,13113
GA,fayette,36202359.24,2013,13113
GA,bartow,62187550.313625,2010,13015
GA,bartow,64497239.5243125,2011,13015
GA,bartow,61309767.6865875,2012,13015
GA,bartow,56630904.885,2013,13015
GA,bartow,54145909.4663625,2014,13015
GA,walton,35107906.6843125,2009,13297
GA,walton,39113064.412725,2010,13297
GA,oconee,4502584.8083625,2008,13219
GA,oconee,4967062.8338625,2009,13219
GA,oconee,5981761.1326125,2010,13219
GA,oconee,6864579.210225,2011,13219
GA,oconee,6762720.74295,2012,13219
GA,oconee,7029115.7442,2013,13219
GA,newton,21061927.350375,2008,13217
GA,newton,26032138.36635,2009,13217
GA,newton,29478488.7115875,2010,13217
GA,newton,32899846.5190875,2011,13217
GA,newton,31807472.8163625,2012,13217
GA,newton,31069617.195,2013,13217
GA,newton,29219040.5925,2014,13217
GA,greene,4626894.7395,2007,13133
GA,greene,10751745.03,2013,13133
GA,jackson,12812998.6557125,2006,13157
GA,jackson,15750044.5810625,2007,13157
GA,jackson,21544866.9917875,2008,13157
GA,jackson,27171880.472025,2009,13157
GA,jackson,32711931.9768,2010,13157
GA,jackson,40051976.8615875,2011,13157
GA,jackson,42904655.055225,2012,13157
GA,jackson,43366169.19045,2013,13157
GA,jackson,41041183.6959,2014,13157
GA,paulding,42869639.92545,2010,13223
GA,effingham,6862471.809225,2006,13103
GA,effingham,8633607.656862501,2007,13103
GA,effingham,9307507.0155,2008,13103
GA,effingham,10840635.225,2009,13103
GA,cook,2461322.5015000002,2006,13075
GA,cook,2650205.2025,2007,13075
GA,cook,3705477.7875,2008,13075
GA,berrien,3771482.1945,2006,13019
GA,berrien,3944189.6713625,2007,13019
GA,berrien,4768471.875,2009,13019
GA,berrien,5983320.975,2011,13019
GA,emanuel,8887736.8725,2006,13107
GA,emanuel,9644170.421,2007,13107
GA,emanuel,11302007.4225,2008,13107
GA,laurens,27048836.2340625,2010,13175
GA,ware,33057371.1872625,2011,13299
GA,habersham,14534509.9033625,2007,13137
GA,habersham,17507233.791225,2008,13137
GA,habersham,21288361.493175,2009,13137
GA,habersham,19881996.0375,2010,13137
GA,habersham,21949097.115,2011,13137
GA,habersham,20493477.5458125,2012,13137
GA,habersham,19896315.315,2013,13137
GA,jones,8166058.5806625,2011,13169
GA,jones,7933395.4377,2012,13169
GA,jones,8089242.6093,2013,13169
GA,jones,10015375.652475,2014,13169
GA,twiggs,596366.925,2006,13289
GA,twiggs,326661.2625,2007,13289
GA,marion,439365.1425,2006,13197
GA,pulaski,5249105.7040875,2009,13235
GA,pulaski,8628389.2988625,2012,13235
GA,pulaski,9107850.81,2013,13235
GA,pulaski,9136915.4025,2014,13235
GA,mitchell,3691250.182725,2009,13205
GA,madison,8037403.2643625,2006,13195
GA,madison,10659215.516225,2007,13195
GA,madison,12059855.9365,2008,13195
GA,madison,12280081.0125,2009,13195
GA,madison,13539009.0225,2010,13195
GA,madison,15722174.3625,2011,13195
GA,madison,17595721.1372625,2012,13195
GA,madison,20183615.7909,2013,13195
GA,madison,21247753.8984,2014,13195
GA,towns,3288722.877,2007,13281
GA,towns,4271669.2775,2008,13281
GA,towns,4541110.35,2009,13281
GA,towns,5080730.925,2011,13281
GA,towns,4955889.75,2012,13281
GA,towns,4635631.1475,2013,13281
GA,pierce,5805769.929075,2009,13229
GA,pierce,9181673.741362501,2011,13229
GA,upson,8107533.7804875,2007,13293
GA,upson,12671526.309075,2011,13293
GA,upson,13925535.345,2013,13293
GA,benhill,7796001.33,2012,13017
GA,benhill,8791400.55,2013,13017
GA,benhill,9644375.430225,2014,13017
GA,spalding,34361087.9620125,2012,13255
GA,spalding,33352417.2954375,2013,13255
GA,spalding,34145132.362725,2014,13255
GA,habersham,21380074.74,2014,13137
GA,lumpkin,4226592.227,2007,13187
GA,lumpkin,4347629.99,2008,13187
GA,lumpkin,4817369.5015875,2009,13187
GA,lumpkin,5755870.5375,2010,13187
GA,lumpkin,7651507.5375,2011,13187
GA,lumpkin,8762373.352500001,2012,13187
GA,lumpkin,7784348.085,2013,13187
GA,baldwin,13630322.00385,2007,13009
GA,baldwin,15205093.8115625,2008,13009
GA,baldwin,16125309.5161125,2009,13009
GA,baldwin,17555302.575,2010,13009
GA,baldwin,20122453.803037502,2011,13009
GA,baldwin,22943190.0825,2012,13009
GA,baldwin,23117715.2513625,2013,13009
GA,baldwin,21973873.845,2014,13009
GA,catoosa,22704154.3708625,2007,13047
GA,catoosa,26866476.3548125,2008,13047
GA,catoosa,31447109.3025,2009,13047
GA,glynn,50843035.9837875,2010,13127
GA,oconee,8246169.04125,2014,13219
GA,grady,2357191.9835,2006,13131
GA,evans,4318897.941,2006,13109
GA,evans,5491283.675,2007,13109
GA,evans,6167219.0475,2008,13109
GA,evans,5969448.375,2009,13109
GA,evans,7046004.225,2010,13109
GA,evans,8081173.59,2011,13109
GA,evans,7639024.965,2012,13109
GA,evans,7216485.57,2013,13109
GA,evans,7456597.4475,2014,13109
GA,liberty,4391264.295,2006,13179
GA,liberty,5859982.584,2007,13179
GA,liberty,6852056.3123625005,2008,13179
GA,liberty,7281087.8438625,2009,13179
GA,union,6228169.9285375,2007,13291
GA,union,6743523.7855875,2008,13291
GA,union,7931874.2475,2009,13291
GA,gilmer,12523578.08145,2007,13123
GA,gilmer,15726205.81385,2008,13123
GA,gilmer,17857421.1202125,2009,13123
GA,gilmer,18721290.3349875,2010,13123
GA,gilmer,20975770.15635,2011,13123
GA,gilmer,19649742.8184,2012,13123
GA,gilmer,22376787.6415875,2013,13123
GA,gilmer,22767364.335,2014,13123
GA,lowndes,23655788.711625,2007,13185
GA,dawson,12459063.62295,2010,13085
GA,dawson,12536260.0463625,2011,13085
GA,dawson,12578233.9088625,2012,13085
GA,dawson,11894556.6675,2013,13085
GA,dawson,12353058.3938625,2014,13085
GA,morgan,5956621.470225,2010,13211
GA,morgan,6454141.29,2011,13211
GA,morgan,8444160.2513625,2012,13211
GA,morgan,8423133.4275,2013,13211
GA,morgan,8603405.55,2014,13211
GA,toombs,12429085.965,2009,13279
GA,toombs,15986341.605,2010,13279
GA,taylor,2459267.9603625,2007,13269
GA,rabun,10525434.6790875,2008,13241
GA,rabun,11684937.4922625,2009,13241
GA,telfair,7595534.85,2014,13271
GA,washington,4914965.415,2010,13303
GA,washington,5594685.5325,2011,13303
GA,irwin,1565819.9625,2011,13155
GA,irwin,1710351.6525,2012,13155
GA,irwin,2043815.0475,2013,13155
GA,irwin,1875970.05,2014,13155
GA,taylor,4105232.7600000002,2013,13269
GA,taylor,3346965.81,2014,13269
GA,peach,6277879.710225,2009,13225
GA,peach,4041043.2290875,2006,13225
GA,emanuel,8834366.5388625,2009,13107
GA,emanuel,10757739.615,2010,13107
GA,emanuel,13752474.6843,2012,13107
GA,elbert,7556672.482,2006,13105
GA,elbert,8698897.5475,2007,13105
GA,elbert,10831467.9485,2008,13105
GA,elbert,9840660.675,2010,13105
GA,hart,8871457.8204375,2006,13147
GA,hart,11075828.1335,2008,13147
GA,hart,12298560.9488625,2009,13147
GA,hart,10929995.7825,2010,13147
GA,hart,13393968.7540875,2011,13147
GA,hart,12007827.4303125,2012,13147
GA,hart,12042789.5815875,2013,13147
GA,catoosa,38131644.825,2010,13047
GA,catoosa,40756704.9825,2011,13047
GA,catoosa,47386006.6688625,2012,13047
GA,catoosa,45505783.8340875,2013,13047
GA,chattooga,10390218.5475875,2008,13055
GA,monroe,7362303.488,2007,13207
GA,monroe,6889006.991,2008,13207
GA,monroe,8126780.7188625,2009,13207
GA,monroe,11019631.2075,2010,13207
GA,monroe,7886767.5,2013,13207
GA,baldwin,11069705.0103625,2006,13009
GA,washington,3973289.397,2008,13303
GA,washington,4725239.985,2009,13303
GA,washington,6261391.9425,2012,13303
GA,washington,6556992.0,2013,13303
GA,liberty,8890303.23,2010,13179
GA,liberty,12729412.8,2012,13179
GA,liberty,11993988.1575,2013,13179
GA,liberty,13411587.6225,2014,13179
GA,jeffdavis,3496704.8363625,2007,13161
GA,jeffdavis,4085326.5579,2008,13161
GA,wayne,9923329.897725001,2006,13305
GA,wayne,11743930.428,2007,13305
GA,wayne,13713260.964,2008,13305
GA,wayne,15697056.405,2009,13305
GA,wayne,31769203.6575,2011,13305
GA,wayne,26200196.6965875,2012,13305
GA,wayne,17782065.57,2013,13305
GA,burke,3068966.4975,2008,13033
GA,burke,3431009.3438625,2009,13033
GA,burke,4437566.1,2010,13033
GA,burke,5195422.8075,2011,13033
GA,burke,5443692.51,2012,13033
GA,rabun,7310533.1865,2006,13241
GA,rabun,8643374.686350001,2007,13241
GA,rabun,11982171.8820375,2011,13241
GA,rabun,13374846.1477125,2014,13241
GA,walker,32264266.680225,2012,13295
GA,putnam,4576153.230225,2009,13237
GA,putnam,4535429.070225,2010,13237
GA,putnam,5290192.36545,2011,13237
GA,marion,101787.2775,2012,13197
GA,marion,287805.93,2013,13197
GA,marion,383481.3975,2014,13197
GA,twiggs,429715.815,2008,13289
GA,washington,6738931.2,2014,13303
GA,peach,9620321.415000001,2012,13225
GA,peach,9230681.2725,2013,13225
GA,wayne,17067377.625,2014,13305
GA,thomas,12409991.4751125,2014,13275
GA,catoosa,40616245.92,2014,13047
GA,macon,3507058.279125,2006,13193
GA,macon,4021420.4461125,2008,13193
GA,macon,4013645.4656625,2009,13193
GA,macon,4347336.6954375,2010,13193
GA,macon,5083910.775675,2013,13193
GA,appling,3996843.779,2006,13001
GA,appling,4278603.9935875,2007,13001
GA,appling,4748336.191,2008,13001
GA,appling,10488888.42,2011,13001
GA,appling,11673501.495,2012,13001
GA,appling,9121164.1875,2014,13001
GA,elbert,10518180.12,2009,13105
GA,elbert,11048981.9625,2011,13105
GA,elbert,11703217.8909,2012,13105
GA,elbert,13103189.8327125,2013,13105
GA,elbert,15594599.0934,2014,13105
GA,burke,2119854.585,2006,13033
GA,burke,2718616.5,2007,13033
GA,burke,5713565.85,2013,13033
GA,burke,6825864.1875,2014,13033
GA,dodge,9479082.6750875,2007,13091
GA,jeffdavis,3197612.133,2006,13161
GA,jeffdavis,4498470.4247625,2009,13161
GA,chattooga,7965257.681175,2006,13055
GA,chattooga,9709294.792725,2007,13055
GA,peach,5134375.31795,2007,13225
GA,peach,5078934.3148625,2008,13225
GA,peach,7158600.0788625,2010,13225
GA,peach,8545072.7325,2014,13225
GA,wilkes,3244826.85,2010,13317
GA,wilkes,4042745.775,2011,13317
GA,wilkes,5072382.6375,2013,13317
GA,wilkes,5341844.3663625,2014,13317
GA,washington,2976095.973,2006,13303
GA,washington,3490690.5135,2007,13303
GA,crisp,7493587.74,2010,13081
GA,worth,2836702.8703625,2008,13321
GA,worth,3110451.9038625,2009,13321
GA,worth,3539026.0238625,2010,13321
GA,worth,4079672.3475,2011,13321
GA,worth,4361639.4638625,2012,13321
GA,worth,5572533.375,2013,13321
GA,worth,5570074.9875,2014,13321
GA,early,1640994.3638625,2010,13099
GA,early,1748255.9252250001,2011,13099
GA,early,1941342.9375,2012,13099
GA,early,2174452.0988625,2013,13099
GA,early,2499742.95,2014,13099
GA,hart,9080086.5036625,2007,13147
GA,hart,12048727.94295,2014,13147
GA,bleckley,6769566.405,2009,13023
GA,bleckley,9417164.1563625,2010,13023
GA,bleckley,11652826.4025,2011,13023
GA,bleckley,12193794.705,2012,13023
GA,bleckley,10639986.7125,2013,13023
GA,bleckley,11015671.575,2014,13023
GA,wayne,24536974.3125,2010,13305
GA,lamar,2418094.406,2006,13171
GA,lamar,3403504.1765,2007,13171
GA,lamar,3928836.775,2008,13171
GA,lamar,4477539.075,2009,13171
GA,lamar,5607052.245,2012,13171
GA,lamar,5694232.65045,2013,13171
GA,toombs,18792952.53,2011,13279
GA,monroe,5680544.4125,2006,13207
GA,monroe,12838994.1975,2011,13207
GA,monroe,9489265.08,2012,13207
GA,monroe,6945318.285,2014,13207
GA,putnam,2980116.198,2006,13237
GA,putnam,3344067.4253625,2007,13237
GA,putnam,4026091.1933625,2008,13237
GA,putnam,5611655.8013625,2012,13237
